,ENTREZID,SYMBOL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,newPadj
14563,170959,ZNF431,67.7223638672311,0.250118193435075,0.254739805797536,0.981857517917189,0.326170047127115,0.415781140895953,1
14564,1787,TRDMT1,66.5497161028569,-0.268424642680724,0.273745217501497,-0.980563770686719,0.326807907620371,0.416565641105779,1
14565,11248,NXPH3,8.70049708336423,-0.714152651210708,0.72875475362126,-0.979962940429558,0.327104412294979,0.416914954331891,1
14566,2202,EFEMP1,4.12496583161182,0.990943043854725,1.011787796736,0.979398098150107,0.327383316459827,0.417241788188949,1
14567,80154,GOLGA2P10,2.33222541269163,-1.55471594255119,1.58780618985214,-0.979159769301546,0.327501043234277,0.417363174751227,1
14568,9729,KIAA0408,2.03684127176747,1.44236708207498,1.47406627482386,0.978495408727349,0.327829361006651,0.417736349497053,1
14569,8710,SERPINB7,5.43311549128247,0.891243868106385,0.910848829583283,0.978476163288405,0.327838875017376,0.417736349497053,1
14570,94162,SNORD38A,3.73313945460835,-1.10735406265814,1.13261597660975,-0.977695958318344,0.328224721332324,0.418199294908254,1
14571,9310,ZNF235,66.4597542765698,0.2531776463177,0.25916075407987,0.976913526959698,0.328611964394767,0.418637553384751,1
14572,55326,AGPAT5,321.742512714799,0.135367254239913,0.138566783950085,0.976909836405495,0.328613791635563,0.418637553384751,1
14573,823,CAPN1,2035.01528284876,-0.0728496231395988,0.0745858596372868,-0.976721639917656,0.32870697886781,0.418727534186649,1
14574,10780,ZNF234,90.8769714181889,0.225585579081219,0.230985488269156,0.976622301130689,0.328756174295056,0.418761466969495,1
14575,257396,MOCS2-DT,17.1979085794974,-0.51314822540992,0.525528089345499,-0.976443002407354,0.328844980266845,0.418845846564234,1
14576,89846,FGD3,8.60218161130634,-0.730905189782248,0.748584012911023,-0.976383648563336,0.328874381424331,0.418854556583513,1
14577,79752,ZFAND1,357.151408722641,0.140881414361401,0.144301054619975,0.976302042507038,0.328914808083586,0.418877306528345,1
14578,257236,CCDC96,16.2884916354325,0.496908369975437,0.509073457199122,0.976103473768568,0.329013190103655,0.418973855198535,1
14579,6935,ZEB1,288.151156098174,-0.149470967004968,0.153183907435902,-0.975761550328075,0.329182642724868,0.419142656700861,1
14580,81887,LAS1L,728.329367416933,-0.09303871307638,0.0953654309300883,-0.975602083155121,0.329261691829137,0.419142656700861,1
14581,9759,HDAC4,48.5608652290914,0.308488301596995,0.316214909121017,0.975565328195628,0.329279913289362,0.419142656700861,1
14582,1015,CDH17,0.724935667531544,2.66061260498442,2.72738678453777,0.975517158060635,0.329303794870828,0.419142656700861,1
14583,148345,C1orf127,0.724935667531544,2.66061260498442,2.72738678453777,0.975517158060635,0.329303794870828,0.419142656700861,1
14584,440023,KRTAP5-6,0.724935667531544,2.66061260498442,2.72738678453777,0.975517158060635,0.329303794870828,0.419142656700861,1
14585,7484,WNT9B,0.724935667531544,2.66061260498442,2.72738678453777,0.975517158060635,0.329303794870828,0.419142656700861,1
14586,84545,MRPL43,383.119034143511,-0.125086278087534,0.128316849450076,-0.974823482836532,0.329647826618757,0.419538249871169,1
14587,55589,BMP2K,52.5119374690026,0.286820109331033,0.294235020903109,0.974799357502322,0.329659795888319,0.419538249871169,1
14588,6239,RREB1,331.840944742138,0.130669441666756,0.134099459668955,0.974421835772739,0.329847131901874,0.419747885702385,1
14589,100240734,LOC100240734,0.721578282308625,2.66067906985936,2.73140873086209,0.974105061537089,0.330004376625854,0.419775335595612,1
14590,222008,VSTM2A,0.721578282308625,2.66067906985936,2.73140873086209,0.974105061537089,0.330004376625854,0.419775335595612,1
14591,255025,LINC00879,0.721578282308625,2.66067906985936,2.73140873086209,0.974105061537089,0.330004376625854,0.419775335595612,1
14592,56287,GKN1,0.721578282308625,2.66067906985936,2.73140873086209,0.974105061537089,0.330004376625854,0.419775335595612,1
14593,643160,CYMP,0.721578282308625,2.66067906985936,2.73140873086209,0.974105061537089,0.330004376625854,0.419775335595612,1
14594,7434,VIPR2,0.721578282308625,2.66067906985936,2.73140873086209,0.974105061537089,0.330004376625854,0.419775335595612,1
14595,27429,HTRA2,92.591133566728,-0.224013719646513,0.229992192145186,-0.974005758878548,0.330053679827437,0.419809284845258,1
14596,81563,C1orf21,13.3315753615334,0.570815035581981,0.586085284497075,0.97394534666026,0.330083676481154,0.419818674307765,1
14597,1741,DLG3,224.678140140086,0.143845172332327,0.147715450213732,0.973799099039368,0.330156300544115,0.419831169675453,1
14598,1583,CYP11A1,0.723210953131483,2.65782951357843,2.72949681925675,0.973743400185445,0.33018396236057,0.419831169675453,1
14599,221981,THSD7A,0.723210953131483,2.65782951357843,2.72949681925675,0.973743400185445,0.33018396236057,0.419831169675453,1
14600,389633,FAM90A25P,0.723210953131483,2.65782951357843,2.72949681925675,0.973743400185445,0.33018396236057,0.419831169675453,1
14601,27445,PCLO,21.4693169127411,-0.45008610275912,0.462407994386191,-0.973352771196297,0.33037800325679,0.420034777115084,1
14602,401089,FOXL2NB,19.2539753664903,-0.467870342730448,0.480690383222695,-0.973329941809324,0.330389345800176,0.420034777115084,1
14603,79817,MOB3B,13.1153778059729,0.554292730132069,0.569762213688094,0.972849228705621,0.330628241632888,0.420287331746311,1
14604,647323,LINC02026,0.720955503173382,2.65787180691235,2.73220541682357,0.972793550055384,0.33065591899132,0.420287331746311,1
14605,79400,NOX5,0.720955503173382,2.65787180691235,2.73220541682357,0.972793550055384,0.33065591899132,0.420287331746311,1
14606,100874242,PRICKLE2-AS2,0.719853567908564,2.65789249455895,2.73353360675564,0.972328449882693,0.330887174686771,0.420523688018431,1
14607,338755,OR2AG2,0.719853567908564,2.65789249455895,2.73353360675564,0.972328449882693,0.330887174686771,0.420523688018431,1
14608,643719,SCGB1B2P,5.96002684607322,-0.866378656373029,0.891398139790868,-0.971932313630688,0.331084222839748,0.420745311664641,1
14609,257,ALX3,17.8346374846439,-0.486464690955221,0.500631240115329,-0.97170262655434,0.331198509733007,0.420861738290338,1
14610,286042,FAM86B3P,16.9114570984888,-0.515054408840514,0.530314348793741,-0.97122472739435,0.331436382885019,0.421121676922998,1
14611,5922,RASA2,31.9879119009848,0.356972229610729,0.367557703288675,0.971200511965242,0.331448438996009,0.421121676922998,1
14612,388152,GOLGA2P7,4.55945554107821,-1.00112983156491,1.03152965155729,-0.970529378436682,0.331782688386306,0.421517508021036,1
14613,90580,TIMM29,57.8766009413356,0.271907476099111,0.280212837212823,0.9703605259619,0.331866817471524,0.421595538188009,1
14614,10542,LAMTOR5,704.647623932604,0.0984717913663283,0.101545977309489,0.969726167154892,0.332183003688823,0.421968337243692,1
14615,54925,ZSCAN32,109.513218918959,-0.202509537955411,0.208871566427514,-0.969540954851262,0.332275356558515,0.42205677175178,1
14616,64284,RAB17,4.17612476509957,0.998421430456972,1.03018955161922,0.969162838904439,0.332463948941684,0.422267429402944,1
14617,6691,SPINK2,1.54064556912144,1.68742124243642,1.74228137105941,0.968512474773445,0.332788491880755,0.422650719249801,1
14618,661,POLR3D,104.828795607955,-0.206487633716991,0.213211002293919,-0.968466127429675,0.332811627811821,0.422651187487936,1
14619,6478,SIAH2,195.091395270017,0.152726997891888,0.157723657195762,0.968320165834906,0.332884496537334,0.422714809064852,1
14620,100507217,CHASERR,333.265616205671,0.122227629810349,0.126277793346626,0.967926557560603,0.333081049792312,0.422935472526982,1
14621,219699,UNC5B,0.999194925661929,2.19538672891796,2.26971266794791,0.967253150550924,0.333417497756706,0.423275827693052,1
14622,653492,PSG10P,0.999194925661929,2.19538672891796,2.26971266794791,0.967253150550924,0.333417497756706,0.423275827693052,1
14623,7278,TUBA3C,0.999194925661929,2.19538672891796,2.26971266794791,0.967253150550924,0.333417497756706,0.423275827693052,1
14624,163049,ZNF791,78.4615045906358,0.234538327298649,0.24253793981908,0.967017067406451,0.33353550164054,0.423396680282753,1
14625,8651,SOCS1,26.4403162119256,-0.43096188890478,0.445921030717787,-0.966453383486023,0.333817362577527,0.423725505565074,1
14626,56256,SERTAD4,4.95404945167276,0.893616078905068,0.924735771458135,0.966347476205016,0.333870336923375,0.423735484894937,1
14627,222537,HS3ST5,3.74310845142018,-1.11239939070186,1.15113937593887,-0.966346399014095,0.333870875757285,0.423735484894937,1
14628,85439,STON2,16.1236567017782,0.541240075263524,0.560119458930099,0.966294005027719,0.333897085025631,0.423739778945571,1
14629,79695,GALNT12,2.23324702886,-1.47024840687444,1.52196044661762,-0.966022743982535,0.334032800320099,0.4238830340517,1
14630,5336,PLCG2,70.5362127862572,-0.244488411287682,0.253146202639749,-0.965799244619174,0.334144646573229,0.423995982158949,1
14631,7102,TSPAN7,4.63209604712663,0.960586101647441,0.995621986808968,0.964810052785375,0.334639959824084,0.424595462659715,1
14632,57474,ZNF490,34.7666321473555,-0.35933579213972,0.37258365870964,-0.964443243120753,0.334823750862322,0.424799624863871,1
14633,10208,USPL1,346.990673771229,0.120008461952466,0.124457859787517,0.964249764196107,0.334920720231568,0.424893613775633,1
14634,2475,MTOR,640.068069919193,-0.10491506209887,0.108851312603898,-0.963838281681064,0.335127010600911,0.425126269290372,1
14635,10878,CFHR3,2.24337076395723,-1.47784528388256,1.53385435302697,-0.963484753924723,0.335304311606977,0.425322120988857,1
14636,51115,RMDN1,236.979389330258,-0.145669153277498,0.151207850637453,-0.963370305598513,0.33536172259801,0.425365879906358,1
14637,8820,HESX1,9.84654277985334,0.642289514149513,0.666747809206732,0.96331702223916,0.335388453418232,0.425370721408489,1
14638,57551,TAOK1,796.643508569495,-0.11221021697164,0.116509426005742,-0.963099903746074,0.335497390080281,0.425479816194175,1
14639,201283,AMZ2P1,99.7599192957981,0.204010071044004,0.211885297735804,0.962832594918318,0.335631540445148,0.425620870061051,1
14640,677831,SNORA51,5.25637204271814,0.880419114146264,0.91581062811175,0.96135498663249,0.336373709048773,0.426532891720043,1
14641,2706,GJB2,5.15423106821351,-0.929820747571967,0.967280075228416,-0.961273545671244,0.336414645645319,0.426555664350775,1
14642,57727,NCOA5,640.455562366105,0.0983082597908416,0.102284452199872,0.961126130868254,0.336488752385205,0.426620488954988,1
14643,11099,PTPN21,156.054917684975,0.176077786979336,0.18325717186841,0.960823443820093,0.336640948786948,0.42678430466987,1
14644,201456,FBXO15,2.99179444195669,1.18424241692562,1.23270284940493,0.960687660856219,0.336709237246738,0.426841729052748,1
14645,2272,FHIT,22.6459495405534,0.413338569022584,0.430296094938831,0.960591029954251,0.336757840635572,0.426874192800188,1
14646,339453,TMEM240,3.73840955286765,-1.10949624052031,1.1558397182433,-0.959904927135203,0.337103066214099,0.427282624689234,1
14647,162989,DEDD2,334.045408800287,-0.125840927068868,0.131120363134486,-0.959735956037557,0.337188122114122,0.42736125479119,1
14648,114907,FBXO32,9.48716225548412,0.653030817580141,0.680522623778111,0.959601921762216,0.337255601487023,0.427417598716896,1
14649,100507266,STX18-AS1,2.23631325658967,-1.47136895040423,1.53394355286745,-0.959206711129463,0.337454620267769,0.427640628756288,1
14650,100506012,PPP5D1P,1.99331104535404,1.42066927390632,1.48148053856987,0.958952370226714,0.337582740273367,0.427773787742989,1
14651,100192378,ZFHX4-AS1,2.49224135408775,1.27624534712932,1.33102088445709,0.958846973802284,0.337635841130423,0.42781187323358,1
14652,285074,ANAPC1P2,9.4630893592169,0.659638567409536,0.688068114194154,0.958682074931035,0.337718931293901,0.427865965976545,1
14653,55253,TYW1,127.736668882151,-0.183212622311984,0.191111096832781,-0.958670769768494,0.337724628283469,0.427865965976545,1
14654,652965,SNORA48,7.34040903635523,0.731662338060297,0.763763534853007,0.957969717945637,0.338078028655334,0.428281793560673,1
14655,5383,PMS2P5,8.47995373160667,-0.717608945108099,0.749155730815379,-0.957890216400075,0.338118120390154,0.428281793560673,1
14656,321,APBA2,10.4377478172526,0.61254651267576,0.63947987021488,0.957882399753929,0.338122062401703,0.428281793560673,1
14657,126375,ZNF792,21.0192084093935,-0.449247342538109,0.46959643039657,-0.956666860007269,0.338735430214435,0.429008051055262,1
14658,84261,FBXW9,30.2461630923913,-0.367625098952219,0.384281978509326,-0.956654538883867,0.338741651172594,0.429008051055262,1
14659,648791,PPP1R3G,2.9780750335353,-1.26369678772255,1.32166520894725,-0.956139859903798,0.339001579053535,0.42930795508219,1
14660,29982,NRBF2,93.4224021635049,0.231295955974864,0.241998415646283,0.955774670495933,0.339186087943254,0.429512314909861,1
14661,22978,NT5C2,554.591960698977,0.106251415971914,0.111181614865709,0.955656347501787,0.339245883460985,0.429558732731036,1
14662,3233,HOXD4,45.4185473066019,0.296200140070469,0.310127903080165,0.955090261561868,0.339532053299255,0.429872245931586,1
14663,9768,PCLAF,664.86107748246,0.103395399527395,0.108258937388321,0.955074952902216,0.339539794338227,0.429872245931586,1
14664,9016,SLC25A14,196.500124705906,-0.156281306000378,0.163956922635154,-0.953185162837822,0.340496262569865,0.431053779210786,1
14665,27152,INTU,16.8902956525766,0.483614070483933,0.507419559776195,0.953085195803722,0.340546906317723,0.431088494298139,1
14666,100616114,MIR4668,1.41826401460128,-1.77247990369106,1.86045855395654,-0.952711308683343,0.340736361983211,0.431298910667962,1
14667,2733,GLE1,817.311284641423,-0.094653452643155,0.099361624352308,-0.952615793674436,0.340784772066426,0.431330777162415,1
14668,55699,IARS2,1010.61230010923,0.0847794409144156,0.0890061372008032,0.952512305113839,0.340837228374408,0.431367760263329,1
14669,23657,SLC7A11,296.911719467173,0.1319844651791,0.138593415489826,0.952314110397177,0.340937703797675,0.43146550775786,1
14670,160428,ALDH1L2,50.9682438592118,0.279684455310819,0.293753554419188,0.952105774052037,0.341043340997233,0.431569773842716,1
14671,2737,GLI3,2.48778203360001,1.28214983727079,1.34724488983334,0.951682835797876,0.34125785681109,0.431811795640452,1
14672,55588,MED29,420.688186319129,-0.11337492089372,0.119168134142494,-0.951386221740729,0.341408352056264,0.431972781323097,1
14673,5444,PON1,2.00002581579988,1.40883185993937,1.48093841685194,0.951310225940493,0.341446917437101,0.431992133531135,1
14674,94161,SNORD46,2.28161977683162,-1.4349270501237,1.50982679782783,-0.950391827849467,0.341913194845168,0.432552579331178,1
14675,374877,TEX45,6.25714711043547,0.782588308114193,0.823705394505378,0.950082776359775,0.342070194102997,0.432721709255744,1
14676,25854,FAM149A,2.30941627964653,1.42624233633556,1.5016748643385,0.949767736149621,0.342230283106534,0.432894724420122,1
14677,55502,HES6,85.986077459889,0.224748580206956,0.236696689236495,0.949521435774707,0.342355475043404,0.433023576937096,1
14678,10154,PLXNC1,46.9174626168766,-0.306589087572141,0.322937202836558,-0.949376797963129,0.342429006595985,0.433087074427569,1
14679,100652853,LINC01023,3.58543901646842,1.00458097246982,1.05851966410549,0.949043278585428,0.342598601006549,0.433272050486107,1
14680,1040,CDS1,72.0089692945416,-0.238222234154074,0.251050840072363,-0.948900366497118,0.342671288152645,0.433334454582133,1
14681,100127983,C8orf88,2.6219141852176,1.34778471083812,1.42065115861736,0.948709120224728,0.34276857418324,0.433427955257658,1
14682,9343,EFTUD2,1653.88357138049,-0.0783029986768842,0.0825622812303909,-0.94841127824919,0.342920120073278,0.433590049655383,1
14683,3234,HOXD8,61.0737941223514,0.257119858843429,0.271234457944756,0.947961629918713,0.343148988128646,0.433849881878375,1
14684,57501,CFAP92,2.44679841463794,1.25915880472079,1.33139169134911,0.945746329124886,0.344277986214549,0.435247652961515,1
14685,85313,PPIL4,340.00172102264,-0.135872780803033,0.14370086369536,-0.945525150712234,0.344390836817222,0.435360673794682,1
14686,399744,LINC00999,70.4725567069622,-0.244260112484291,0.25835417280217,-0.94544674790807,0.34443084550005,0.435381602605402,1
14687,142940,TRUB1,107.23185491543,-0.200439568631579,0.212138937551905,-0.944850440681296,0.344735236095013,0.43572170804843,1
14688,80776,B9D2,19.0232971643557,-0.466359797594352,0.49359242526143,-0.944827703438409,0.344746845928428,0.43572170804843,1
14689,345757,FAM174A,50.6091674437563,-0.293345863695041,0.310548218176679,-0.944606494338824,0.34485981023015,0.435834809524985,1
14690,51298,THEG,9.77062706909106,0.625848506147636,0.662591902584022,0.944545962162998,0.344890726159912,0.435844209695889,1
14691,79937,CNTNAP3,62.0388389660757,-0.264687554266935,0.280333902438989,-0.944186742895076,0.345074228554893,0.436046421543329,1
14692,80142,PTGES2,763.287667164882,0.110871487039715,0.117483650999059,0.943718433134186,0.345313551855819,0.436319138078643,1
14693,26779,SNORA69,4.12938468795082,0.984634337418736,1.04351167565923,0.943577690969963,0.345385496889663,0.436380341949208,1
14694,54964,C1orf56,69.3654424683211,0.242914723437647,0.257471379940027,0.94346301128393,0.345444126286543,0.43642471487569,1
